40.000000
R    23 -140.000   60.000    0.037
R    24 -140.000   60.000    0.039
R    25 -140.000   60.000    0.040
R    26 -140.000   60.000    0.043
R    27 -140.000   60.000    0.043
R    28 -140.000   60.000    0.043
R    29 -140.000   60.000    0.043
R    30 -140.000   60.000    0.043
R    31 -140.000   60.000    0.044
R    32 -140.000   60.000    0.044
R    33 -140.000   60.000    0.044
R    34 -140.000   60.000    0.044
R    35 -140.000   60.000    0.043
R    36 -140.000   60.000    0.041
R    37 -140.000   60.000    0.039
R    38 -140.000   60.000    0.004
R    39 -140.000   60.000    0.004
R    40 -140.000   60.000    0.004
R    41 -140.000   60.000    0.004
R    42 -140.000   60.000    0.005
R    43 -140.000   60.000    0.004
R    44 -140.000   60.000    0.004
R    45 -140.000   60.000    0.003
R    46 -140.000   60.000    0.003
R    47 -140.000   60.000    0.003
R    48 -140.000   60.000    0.002
R    49 -140.000   60.000    0.002
R    50 -140.000   60.000    0.009
R    51 -140.000   60.000    0.011
R    52 -140.000   60.000    0.012
R    53 -140.000   60.000    0.012
R    54 -140.000   60.000    0.012
R     0 -140.000  100.000    0.020
R     1 -140.000  100.000    0.020
R     2 -140.000  100.000    0.020
R     3 -140.000  100.000    0.020
R     4 -140.000  100.000    0.020
